listing_id,id,date,reviewer_id,reviewer_name,comments
22780613,264681029,14/05/2018,104189709,Dion,Great Location!!! Easy to find and access with the information given. Definitely recommend!!!
21538702,665654360,19/09/2020,168060545,Nicole,Excellent location and lovely host . The place is emaculate and cost effective
17470224,298486234,29/07/2018,159779124,Collin,"Nice, homie, small place outside of downtown london"
5861116,35652065,21/06/2015,31004738,Jason,"Did not get to stay, but Tosan was very helpful and has offered a great discount if we come back."
20347748,566736510,20/11/2019,33477375,Janke,Very clean and nice appartment with everything you need in Notting Hill!
6076211,61479704,05/02/2016,36787637,Jiefei,"We have stayed in Matthew's apartment for a month, and it has been our best AirBnB experience so far.  We totally agree with its title -- ""Luxury 1 Bedroom Apartment"": it is spacious, very clean, and has stable WiFi plus all the modern white goods such as dish washer and washing machine.  The apartment sits within a new and big residential development.  Hence, it is very safe and quiet.  In addition, there are lots of good photography books in the apartment that we enjoyed reading in many evenings.  Therefore, we really felt like we were at home while staying in this apartment.

Matthew has been extremely helpful before and during our stay.  Before we arrived, we received a very informative welcome pack via email, which explains (with photos) how to use everything in the apartment and how to get around from it.  During our stay, he promptly replied all of our email queries.

In fact, we have stayed in the Novotel (Brentford) hotel in our previous trip, which is less than 200 metres walk from Matthew's apartment.  We can confidently say that Matthew's apartment is better than Novotel in all aspects, and is much cheaper (especially for long stay).  I guess that's why everyone likes AirBnB."
9563933,93694703,13/08/2016,3986304,Steve,"Sam's apartment is great. Excellent location, clean, comfortable and realistically priced. Sam was stuck at work in a meeting when I arrived but this gave me time for a swift pint at The George and the Dragon down the road.  Perfect for a couple of days in Hackney/Shoreditch."
18176603,251692976,08/04/2018,39572259,Michel,"C'est exactement comme le dit l'annonce ! Spacieux, propre, calme et Ross est une hôte très sympathique et très accueillante. Nous recommandons cette adresse à tous ceux qui veulent visiter Greenwich."
3588725,33062688,25/05/2015,14169318,Jérémy,"La chambre est exactement la même que sur les photos, aucune mauvaise surprise ! Très confortable et spacieuse, elle nous a permis de passer un très bon week-end. Nos hôtes étaient très accueillant et nous ont proposé leur aide pour le moindre problème. Lors de notre week end, un problème était à déplorer sur le métro.. Cependant, le mari de Milena s'est proposé pour nous emmener à la gare permettant d'aller à Londres en voiture ce qui nous a permis de passer un week end très plaisant."
37510202,511531699,17/08/2019,83549109,Arthur,Good location
17692871,326355262,22/09/2018,45234094,Manuel,"El departamento de Katie es increible!!!! 
Hermoso, super limpio, cómodo, buena ubicación!!!
Excelente todo, no tiene nada negativo!!! 
Nos encantó todo, volveremos Katie!!!! 
Muchas gracias!!!"
2208230,552793462,22/10/2019,20378591,Peter,"Lovely home, great communication, excellent location. Marilyn is delightful, accomodating and her home is a charming place to stay...."
244125,31093454,02/05/2015,12311853,Bogdan,"Wonderful appartment, great view, safe area, nearby stores, nerby -great- pubs. Overall a great experince, I totally recomand Claire's appartment. "
14507692,205975208,23/10/2017,98942648,Stephanie,Very nice and clean  flat. Lara is very friendly and even waited for us although our flight was delayed. The flat ist very close to the underground to go to London central - it was a perfect stay!!!
9705744,162957218,23/06/2017,27126374,Aleisha,We had a fabulous week at James' apartment!! Communication was great before our stay and check in was easy. The apartment had everything we needed for a 5 day stay and the location is awesome! So many things to do and amazing places to eat/drink within walking distance and the transport into the city is super easy. The best part was James' recommendations for restaurants in the area...amazing! Thanks guys. 
3048491,52755961,01/11/2015,45185036,Luiz,"A anfitriã foi ótima. O voo atrasou mais de uma hora e meia e ela estava lá para nos receber. Fez todo esforço possível para nos entender e nos orientar. Ela tem um roteiro com ônibus que passa nos pontos próximos e deu dicas dos bares, supermercados e pub próximos. O apartamento está localizado em um conjunto de prédios e o bloco da a impressão de não ter moradores. O elevador da em um hall, depois tem que sair para a sacada para entrar no apartamento, essa sacada/circulação parece abandonada, em seis dias não vi ninguém trafegando por ela a não ser nosso grupo. "
7708052,51456647,20/10/2015,21779389,Jacques,"L'appartement est très bien situé, dans le quartier de Covent Garden. Nous y sommes allés avec nos deux petits garçons pour un long weekend. David nous a accueillis à notre arrivée. Malgré un problème de fusible qui nous a privés d'électricité et d'eau chaude la première nuit, l'appartement est fonctionnel. Il faut toutefois noter que la rue est très fréquentée la nuit si bien que l'on peut être réveillé facilement par le bruit des passants et des voitures si l'on dort dans le salon. En revanche, la chambre à coucher est très tranquille."
2662066,106464356,06/10/2016,80621767,Mark,Great location right next to tube station. Met by Raymond on arrival who provided an explanation of everything in the flat. Clean and comfortable. Recommended
4164179,503649039,06/08/2019,263416493,Marine,"Jolie chambre avec une chouette déco mais un petit peu sale. Le ménage n'avait pas été fait et j'ai du changer mes draps moi même... :( 
Bonne localisation dans un quartier sympa"
31714580,432291057,03/04/2019,238557759,Diogo,"Beautiful accomodation, Petr is the best!"
7712856,107712233,11/10/2016,88481109,Hernan,More than the best in every aspect.
14365631,112003095,03/11/2016,5915419,Fiona,"Very welcoming host with very prompt communication & easy check in. The flat forms the lower part of a large family house & entrance is initially through the main house with access through a separate entrance during your stay which has very steep (ladder-like) stairs. The location of the apartment is really excellent, being so central to all the main tourist sites. The neighbourhood was surprisingly quiet in the evening with the bedroom being situated at the back away from any street noise. "
24800128,453963874,17/05/2019,26315335,Ben,"This very stylish apartment, so many beautiful ornaments and fittings throughout. Comfortable living space to relax in and the balcony is a real treat"
18218644,249423456,02/04/2018,36687844,Bettina,"Die Wohnung war genau so, wie auf der Homepage beschrieben. Perfekt Lage zur nächsten U-Bahn (Putney Bridge). Die Wohnung befindet sich auf 2 Etagen. Für uns als Familie mit 2 Kindern perfekt, da sie sehr geräumig ist. Unter der Wohnung befindet sich ein Supermarkt, der bis 11 pm geöffnet hat. Dass sich genau über der Wohnung die Einflugschneise von Heathrow befindet, muss man akzeptieren. 
Die Kommunikation mit Veronica war perfekt, sie hat immer sehr schnell geantwortet und alles aus dem Hintergrund organisiert. Wir haben uns in den 6 Tagen Aufenthalt sehr wohl gefühlt und können es nur wärmstens weiterempfehlen."
5658470,554375005,26/10/2019,185289146,Susan,Litsa is very friendly and kind. She offered us hot coffee and biscuits on a cold morning when we arrived. Her place is walking distance to the nearby Paddington station. It is a very convenient place near amenities too. We enjoyed our stay and hope to be back to her place again next round when we are at London.
18782939,216733610,05/12/2017,12383788,Lance,Natalia’s space was very clean and convenient to get to. A great stay!
13469590,224052384,02/01/2018,153006936,Valérie,"Nous avons passé un très bon séjour chez Stéphanie qui a été très chaleureuse et réactive. Jolie petite maison typique, très pratique d'accès vers le centre de Londres en bus et métro avec l'application City Mapper. Petits restos sympathiques aux alentours pour le petit déjeuner et le dîner. Centre d'Hackney très proche.
Merci encore à Stéphanie et Camille"
33926254,605365719,14/02/2020,148698287,Elizabeth,"Returning customer, great place to stay, great host, not being else  needs to be said!"
19464176,503091636,05/08/2019,170086765,Roni,Great place! Excellent location! Very nice hosts!
39174787,566437119,19/11/2019,184965846,Ali,"Cleanliness in kitchen needs a little work. Rest of apartment was very clean. Shower needs to be fixed as it jumps between boiling hot to cold, no in between. Host were very easy to contact. No issues with a late check out. Great location."
26322593,422583680,11/03/2019,237446379,Sarah,"We had a lovely stay in such a cosy Appartement!  Cute neighbourhood, everything we needed in a 5 minutes Walk. It was perfect to explore London ;)

Thank you for  your kind and helpfull messages! We had an awsome Weekend!"
23340313,490339470,18/07/2019,80132898,Natalie,Very good location and modern flat.
19907457,354256497,01/12/2018,44501739,Joanie,X
17400057,618458001,15/03/2020,112677387,Natasha,The host is fast to respond and very helpful keeps in touch throughout and very understanding
36876111,548296497,17/10/2019,297812370,Amber,"Unbeatable location if you need to be near Clapham Junction/connections to Gatwick airport.  It's a short bus trip to Sloane Square/Chelsea/Kings Road.  Trains very handy to waterloo and victoria with connections into the city.  Many playgrounds and outdoor spaces nearby for children.  Restaurants and grocery stores mere minutes away.

Good sized ensuite bedrooms and kitchen was easy to cook in.

One bedroom is noisy during week nights with delivery trucks and store alarms, I imagine the weekends would be even louder so if very sensitive to nighttime noise make sure you use the back room!!

Hosts excellent with their communication."
4798442,209061832,04/11/2017,145609144,Ada,Location was good!
23457435,414680574,20/02/2019,44932062,Faye,"Would defiantly recommend staying here it’s great value for money, clean and amazing views! Thanks again for having us we will definitely be staying again in the future x"
5510855,266681737,20/05/2018,169038912,Carina,Die Gastgeber waren sehr nett und gut erreichbar. Es wurden uns tolle Restauranttipps gegeben. Die Lage ist perfekt und alles gut erreichbar.
13546088,170736428,16/07/2017,14081161,Dave,A very nice apartment with modern furnishings and comfortable bed. The living room has two sofas and a television. The WiFi was stable. The neighbourhood is fantastic - walk down Brick and also west through Shoreditch.
3813907,19244246,08/09/2014,5812961,Chloé,"Audrey's sweet home was simply...gorgeous :)
Charming warm welcome, chic decoration, comfortable settings. 
A melting pot area of pop culture to feel another atmosphere of beautiful London.
Everything was perfect. Congrats !"
943363,191062152,06/09/2017,5139847,Lara,"This was my second visit to Stepney House and it was even better than the first. Alejandro is a fantastic host and goes out of his way to make sure guests feel welcome. His food and transport tips are invaluable! The house is an immaculate, calm oasis from busy London, while also being very close to public transport and easy walking distance to many East London highlights."
14757410,439640930,19/04/2019,4122602,Erin,"This apartment deserves 5 star reviews based on location, value and the attentiveness of the hosts -- though it is in need of a little bit of TLC. Max and Billie were accommodating from the beginning of the reservation process, making the trip a seamless one and even allowing us to check in early the day we arrived after an overnight flight.  They were considerate hosts who were quick to respond. The apartment is very close to the Tube and walkable to great restaurants and parks.  We knew we were renting a small apartment, so were satisfied with the space for the price we paid -- honestly we didnt spend very much time in the apartment, as it was our home base after long days of sightseeing. The pros aside, the apartment is very basic without much in the way of higher-quality finishes.  It is sufficient as a place to crash at the end of a busy day, but beyond that is not a place we would have felt cozy to relax and unwind.  The loft has a mattress on the floor with very basic bedding and is not enough space to stand up and get dressed (especially if you're tall like my husband).  

Overall, a good bet for your budget, but it felt ""budget""."
529070,724340580,15/01/2021,40380550,Istvan,"Chris and Renata's place is truly a hidden gem, one that appears only in fairy tales. Their place is sparkling clean and full of lovely, welcoming touches. Just like their hospitality, immaculate! A fitting description would be perhaps: it's a five star hotel nestled in their home. Given that I had a long stay with them, I certainly did feel like having a home away from home. Highly recommended is an understatement."
10589925,617213805,12/03/2020,53725430,Oscar,Emile’s London flat was great. Just as described. Location may not be central to tourist areas but that’s also a good thing. Feels more homely. A few public transportation stops nearby so you can easily move around the city from the flat. Would recommend to other and would definitely book again if the opportunity presents itself.
2557770,105523939,02/10/2016,10403243,Hayden,"The place was amazing!  In a perfect location close to the main drag in Camden Town.  Just a two minute walk away! AJ was friendly,  helpful and met us as we got off the underground. Would recommend his place to anyone!  
Cheers AJ!"
34272602,612360598,29/02/2020,80194244,Alastair,Could not fault Carolines hospitality or her place. I stayed a month and was sad to leave. Will return as soon as possible.
27278702,335147128,11/10/2018,102117018,Lukas & Annchristin,"The appartment was very clean and comfortable. Located in a quiet zone. The tube station is just a 5 minutes walk away from the appartment. Sheriy was a great host, if you have any problems he will help you very fast. We definitely recommend the appartment."
22962222,283718134,30/06/2018,56578090,Sam,"Oliver is a great host with a very nice, comfortable apartment. Nicely furnished with everything you need. A nice quiet location,  but close to links to all areas of the city. Communication was always very easy, with flexibility on the check in and check out times. I would definitely recommend to others, would also return myself if in the future I need a place to stay in the area.
Thank you very much Oliver."
772992,44931693,30/08/2015,15796316,Nany,I continued my another two nights at Toral's apartment due to the comfort and spotless bathroom that I have got from my previous nights. This time around my aunt joined me at Toral's. She was pleased herself having to stayed at the lively neighborhood that made our access to public transport and tube station easier. The room we stayed was private and still we had access to her kitchen to make our morning coffee.
17006244,480661748,03/07/2019,262218144,Pijus,Very nice and clean place.
29459367,511469739,17/08/2019,58075139,Shannon,"Soriah and Woody are wonderful hosts, and were very accommodating to our needs. We felt very much at home here. The location makes it very easy to get the train or bus and there’s lots of interesting places nearby. Our bedroom was very clean and spacious, with plenty of natural light, and the bathroom is absolutely beautiful as well. Would definitely come back here!"
6040128,59784116,15/01/2016,40794431,Heejoo,"I really enjoyed staying at Denise and Trevor's place. It is located at quiet, something like suburban area and easy to get to city center or metro stations by bus. The room is a lovely little place which has various furnitures & facilities you would need. It is located at third floor but you can get some help to carry the luggage. A bathroom is shared but only with the other guest so it is not that busy.

 You might have to learn little things while staying at this place, which is quite typical when you stay at others place, but Denise & Trevor will definitely understand and help you so don't worry.  

 You can start your morning with some converstations with them while you having a breakfast in the kitchen or wrap up your day when you using some facilities which are allowed to use for guests in the evening. So it may be a good choice for people traveling alone. Also you can get some practical advice from them.

 They are very communicative and will treat you very warm and kindly whoever you are, so I think you don't have to worry about Enlgish fluency or shyness etc...! :)"
21745212,212870271,19/11/2017,54063730,Gianni,"Comfortable home, comfy beds, great area, Sharon available and the barn for the fantastic garden. Me and my kids were very good."
23349200,722329688,06/01/2021,7189397,Joseph,Great location and Robert was fast at communicating when I ran into issues in the house and was quick to help accommodate.
38619210,590692880,09/01/2020,4847271,Neil,"Yuqi is a kind, very interesting and hospitable person and her flat is an absolute delight. Highly recommended"
37896098,576747231,14/12/2019,315459986,Nicholas,"Location is abit out of town but quiet, shared house with 4 other room mates, shared kitchen and bathroom, local supermarket is 10 minute walk away, local train station is about 7 mins walk. Overall experience was good."
1781959,421022908,08/03/2019,165647524,Anita,Het is een leuk en schoon appartement in een rustige straat maar toch dichtbij de metro. Behulpzame eigenaar. Prima!
17941029,242202296,11/03/2018,106546243,Libby,"Such a charming, calming place to stay for a weekend getaway. Everything was perfect!"
18743037,163727809,25/06/2017,33415809,Susie,"Very cosy 1 bedroom basement flat.
Clean, well equipped and everything in working order.
Close to public transport, shops, cafes, restaurants and parks.
Dolly is a great hostess and always available when needed.
Can sometimes be noisy from upstairs occupants"
23116922,533333103,21/09/2019,216142790,Nadia,Excelente ubicación y comunicación con Tita.
10111500,134943537,02/03/2017,10075188,Yolande,"I booked this airbnb for my parents who came to visit from France. They really liked it. The room is confortable with a lot of storage, it's on the top floor of very British house, with a very nice garden for those who come in spring or summertime.
It felt like a private apartment with the bathroom on the landing. The house, as well as the street, are both very quiet. The landlords are very discreet and gave my parents a very warm welcome. Light breakfast included. 
Very good address. "
17716754,248407144,31/03/2018,5250398,Nives,"We had a great time staying in Tessa’s flat. It was right by the Mornington Crescent tube station, very central and clean. Tessa kindly checked in with us to make sure everything went well and she was very accommodating when we asked her to check out a bit later. Would highly recommend!"
9046849,243561863,16/03/2018,56331167,Jess,"I loved this place! We had some unexpected travel mishaps and needed a place to stay for the night on very short notice and Ekaterina was very quick and accommodating! Not to mention the beautiful, spacious room with coffee provided bedside! Would definitely recommend this place!"
9784177,64788447,08/03/2016,4897597,Мария,"Мартин действительно великолепный хозяин! Несмотря на то, что лично встретиться нам не удалось, все было отлично организовано. Он дал нам много рекомендаций и мы постоянно чувствовали его незримое присутствие и заботу. Расположение шикарное - в центре всего, и, в то же время, вдали от шума. Студия маленькая, но очень милая. С удовольствием буду рекомендовать друзьям! Спасибо большое за гостеприимство! Лондон - самый удивительный город, в котором мы были. Он прекрасен!"
2490512,12750680,10/05/2014,5579224,Christian,"Ursula est bien sympathique, tout  est propre, la rue est tranquille, le lit est confortable, les transports publics sont accessibles facilement.  Nous n'avions pas lu avant de réserver que l'accès à l'appartement se faisait par  sa résidence;  mais ce ne fut vraiment pas un problème: vous montez deux escaliers et l'appartement occupe seul son étage. Nous y retournerions sans hésitation.
Québécois errants."
37901934,536323496,26/09/2019,63451847,Tanja,"English version below ++++ Leila ist eine wundervolle, sehr liebe und aufgeschlossene Gastgeberin, die mit Rat und Tat zur Seite steht. Ihr Tee am Morgen war sehr lecker. Als die Westbourne Park Station wegen Reparaturarbeiten geschlossen war, hat sie mich sogar zu einer anderen Station gefahren. Ich habe meinen Aufenthalt in Ihrem gemütlichen Haus in einer ruhigen Seitenstraße in guter Lage sehr genossen. Das Zimmer ist groß und das Bett bequem. Dylan, Leilas Hündin, ist sehr freundlich. Die Lage ist sehr gut: In 10 Gehminuten ist man in der Portobello Road in Notting Hill, in 5 Minuten erreicht man die Tube (Westbourne Park) und es gibt auch zahlreiche Busverbindungen in der Nähe (z.B. 18 nach Euston Station, 36 zum Hyde Park Corner, 7 zum Oxford Circus, 6 nach Aldwych, 70 nach Kensington, 31 nach Camden). Ich kann die Unterkunft von Leila sehr empfehlen! Vielen Dank, Leila! ++++ Leila is a wonderful, lovely and open-minded host who always helps you if you have questions or need an advice. I loved her English tea in the morning! When Westbourne Park station was closed due to repair works, she even drove me to another station! I really enjoyed my stay at her comfortable, homelike house which is situated in a quiet side street in good surroundings. The room is fairly spacious and the bed very comfortable. Dylan is a very friendly dog. The house is close to Portobello Road/Notting Hill (within 10 minutes walking distance) and the local public transport is very good (within 5 minutes walking distance to the tube station Westbourne Park and several bus stations are also close-by, e.g. 18 to Euston Station, 36 to Hyde Park Corner, 7 to Oxford Circus, 6 to Aldwych, 70 to Kensington, 31 to Camden). I highly recommend a stay at her house! Thank you very much, Leila!"
17734137,179436678,07/08/2017,67104448,Susan,Studio was exactly as described. Comfy bed.
417549,5052258,10/06/2013,5779963,Frédéric,"Cette petite maison ne manque pas de charme, bien qu'un peu encombrée par le mobilier dans les étages inférieurs. (Les pièces sont moins spacieuses que ne laissent penser les photos). 
Nous n'avons pas eu le temps de profiter du jardin, agréable, mais qui est en partie obstrué par un énorme trampoline.
Lidia a fait de son mieux pour que nous passions un séjour agréable.
Le seul point noir est le canapé-lit dans le salon qui ne permet pas d'obtenir une position complètement allongée et s'avère plutôt inconfortable, (pour des adultes, du moins). De plus, il n'est pas possible d'occulter sérieusement la lumière dans cette pièce, ce qui peut gêner certains.
Sinon, l'emplacement est très bien, et contrairement à ce qu'on pourrait imaginer, la rue très calme."
18369676,173454110,23/07/2017,49938131,Euler,"Carols is a very nice person. Her house is extremely clean and organized, and she makes u feel totally at home. She also makes a great Italian cappuccino :)
 Carola's place was good place for me to stay and I was happy with my choice :)"
24394567,615657232,08/03/2020,70295547,Andrea,I recommended mary’s place. Good neighborhood!
27028145,660168393,04/09/2020,362553468,Saf,"Nice, clean, cosy. Smells fresh. Perfect for a single person or a couple"
476659,2486052,02/10/2012,2183365,Anne Marie,"Peter was super nice, he met us at the underground station to show us the best way to walk to the flat. You walk through a church courtyard, so cool. Everything was super clean and modern and we had a great time. Plenty of space and the kitchen was well equipped. Thanks so much!"
20329256,226014343,08/01/2018,154305546,Martyn,"Nice, clean small appartment in a good location. Dominic communicates well and check in easy."
22677857,259177871,30/04/2018,96254304,Georgina,"This is a spacious and comfortable room in a beautiful building. Great location. Tube stops, busses, places to eat all near. A quiet haven in the busy city. 
Good bed, great shower, a no brainer. Kind owners, plenty of privacy. If ever I go back to the city I would hope to stay here again."
8367891,54396888,19/11/2015,15470419,Kate,The host canceled this reservation 15 days before arrival. This is an automated posting.
13119907,125338658,05/01/2017,26780184,Sophie,"Bien placé à proximité du London eye et bien desservie, Dominic a été accueillant et discret. "
22979300,495055462,25/07/2019,19224088,Lucian,Nice place next to a large park and very welcoming hosts.
32612446,479726437,01/07/2019,227254860,Gina,"Fantastic location for the stadium, with option of private parking included. Definitely worth the money!"
21329539,284165197,01/07/2018,127031692,Adam,"Excellent spt, great value, nice neighbourhood. You'll need a little extra to travel to Tube and to WC London, but not overly concerning."
8160453,561985805,10/11/2019,54596664,Jörundur,"Located quite close to some tube stations, lovely flat with a nice view. Simon was very helpful and quick to respond."
17667740,139738189,26/03/2017,121310517,Luca,Very cozy apartment in the heart of fulham. The apartment is very enjoyable and well-connected (parsons green station is 3 min far by walking). Super recommended 
24849949,342105526,28/10/2018,14616215,Françoise,"Très bel appartement, bien décoré, au calme dans une petite cour, très bien équipé, je recommande.
Le quartier est sympa, avec plein de commerce, proche du métro et du centre ville en bus"
19806370,193663764,14/09/2017,5103793,Gustaf,"Perfect apartment if you're visiting London for business purposes. Janet was super helpful with organising check-in despite my late evening arrival, even made the concierge work extra time just to make sure I'd make it in time. 

Also, apartment was very clean and with a good location! I'll definitely try to stay here on my next trips to London."
895567,3634661,26/02/2013,3283882,Mohammad,"What a great place to stay! Would definitely recommend to everyone! We just stayed there for couple of nights. The place is brand new and hosts are lovely. They were very kind to us and stayed late for us to check in as we arrived late. On the arrival the fruit basket was awaiting in our apartment which was a very nice surprise after a long journey. The apartment has everything that you need for self catering: cutlery, knives, mugs,fridge, even an iron. Also towels are available. Our apartament was exceptionally clean, as well. The shop is just next door so it is very convenient. Hotel is situated 5 mins from the train station and London bridge is 10 mins train journey away. The host cater for our needs as we needed 2 separate beds in stead of a double sofa bed and an extra folding guest bed was also provided. We are definitialy going to stay there again!"
7557846,41275803,05/08/2015,17543621,Henry,"My girlfriend and I stayed in Özge's lovely apartment for 3 nights and it did not disappoint. Özge was a great host and seems like a genuinely lovely person,  we felt extremely welcome in her home. She was very helpful with letting us know things to do in the local area, as well as other things we could do whilst in London. 

Her flat is exactly as pictured, it was immaculate and beautifully furnished. It had everything we needed for our short stay including towels, hairdryer and iron. Özge's flat is in an excellent location and couldn't be more convenient. It is directly above a Lidl and is a 2 minute walk to the nearest underground and 24 hour convenience store. We went to the Canton Arms – the pub Özge lists – it had a really good atmosphere, the bar staff were nice and the drinks were really cheap for London drinks prices! 

At both our arrival and when we were leaving, we chatted to Özge and she was interested in getting to know us and finding out about our stay in London, which was really nice. We really loved the few days we spent at Özge's place and would definitely stay there again next time we're in London. Thank you Özge! Henry and Elayne x"
24654672,536709555,27/09/2019,12183434,Haroldo,Everything perfect.. So closed to the main train station and very good breaksfast
18195706,188410304,29/08/2017,23339490,Rachel,good location and comfy bed!!
33996975,562715407,11/11/2019,279533256,Maureen,"Lucien and Chris's flat has an amazing view of Greenland dock, you will wake up every day and see this beautiful place. It's a very quiet place and we have a very nice sleeping night. The flat is also very clean, comfortable and warm. We really enjoyed staying here. Thanks a lot!"
14477655,102832709,19/09/2016,20641297,Stefan,"This apartment ist amazing. Especially the communication worked. Even when we arrived late, we were able to get the keys and also had a full description how everything works. He was available all the time and was there if we had any questions. This Apartment was very good located, in the middle of everything but you still had your peace. Equipment, ... cosy and modern, just how we like it.. thanks James. we will come back for sure :)"
3573976,539364545,01/10/2019,81097641,Daniel,George is such a lovely guy and check in was super easy! Would definitely recommend!
3142125,37164771,05/07/2015,33190580,David,"Ravi de mon séjour. Maria et son mari m'ont réservé un accueil très chaleureux, ils ont pris des nouvelles tous les jours et on fait le maximum pour me rendre service. Le logement est calme, propre, la chambre suffisamment grande. Pour les amateurs de tennis, la proximité (15-20 mn à pied) des courts de Wimbledon est particulièrement appréciable. Je recommande donc vivement cet hôte."
23760337,485693465,11/07/2019,27596817,Rebecca,"Amazing location in Shoreditch on Brick Lane!!! Very trendy area with a lot of shops, restaurants, and bars. I loved the graffiti art along the street. We are 2 couples and had a blast. It was very entertaining to listen to the people on the street talk from the kitchen window. Jose was very responsive. Would stay here again if in the area again."
16107739,446820768,02/05/2019,229111466,Jamie,One of the best places I ve booked through air b n b
33844969,462726502,02/06/2019,51843897,Marion,"Séjour parfait chez Faye et Dan qui ont été des hôtes au top :) 
Ils ont tout fait pour nous faire passer un super week-end à Londres. L'emplacement de parking devant chez eux est forcément très appréciable dans une si grande ville, la gare est à 10 minutes pour aller dans le centre (trajet en train de 20-25 minutes), la literie est très confortable et Faye et Dan sont des hôtes supers ! Allez-y les yeux fermés !!"
19753893,429563463,28/03/2019,247146079,Eszter,"The room is quet and the bed is super comfi, so my sleep was even better then at home! 5 minutes walk to camden town. 3minutes walk to the canal, which then invites to a wonderful romantic walk along as far as you like to go. Shops and restaurants nearby, also metro and train. Em is lovely and also the dog is gorgeous!"
4691623,139613994,26/03/2017,52043808,Henry,Antoine's apartment was one of the best airbnb experience's I have had. His home is very nice and in a great location. Easy to get to central London and a safe neighbourhood. Antoine is very easy to communicate with and I would definitely stay here again! Bed is comfortable and the house/kitchen is fully equipped. Definitely worth staying here if a couple or solo! Thanks Antoine! :)
5010335,569707446,27/11/2019,67181023,Pia,"Wir kamen erst um 22 Uhr bei Katie an, was kein Problem war , was wir vorher angegeben haben. Wir wurden von Katie herzlich empfangen und weil ich so krank war, hab ich auch gleich ein schönen heissen Tee bekommen. Das Zimmer und Bett sind sehr gemütlich und das Bad sehr gross mit Dusche und schöner Badewanne. Frühstück gab es auch und war ok. Katie Haus liegt zentral und man kommt gut überall hin."
29917214,653793942,20/08/2020,131276162,Alan,It does exactly what it says on the tin
5756664,130927984,09/02/2017,4521028,Iris,Jo's house is situated in the perfect location - just around the corner from Portobello Road and Ladbroke Grove tube. It couldn't be better! The room is very quiet and the bed is comfortable. Jo is a very friendly and open person and we felt that she trusted us straight away and was very easy going and relaxed. 
32446707,510722522,16/08/2019,31827885,Nowmee,Omar's place was clean and convinient! The apartment is literally across the street from King's Cross Underground Station (which was helpful in getting around the city quickly) and from St. Prancras International Station - I had an early train to Berlin so it worked perfectly for me.
454008,226715875,12/01/2018,163200053,Kevin,"It was great , close to shops and restaurants, very close the the Underground stations , and it for this price it is amazing."
27756731,660520827,05/09/2020,157745311,Akin,Very spacious and clean accommodation...recommended.
26628202,328792043,27/09/2018,19373101,Andres,The place was very clean and cozy. The communication with Susan and James was very fast and uncomplicated and the location is very good.
21102988,462595169,02/06/2019,248263325,Maud,"Me and my friend stayed here for 5 nights. This was a pleasant time for us, because the room was clean and it was easy to acces London from here. The common areas were a little unclean and it was a bit noisy, but overall it was nice. The shower wasn't very nice because there was barely warm water and sometimes no water came out at all.

When we arrived home however we received a message that we had to pay more because apparently we made stains on our duvets that couldn't be removed. But when I looked at the pictures, i found out that these weren't our sheets and they were trying to get us to pay extra. Luckily my friend made pictures of the room when we arrived, so we could solve it with the Airbnb customer service and didn't have to pay. 

So the room itself was nice, but I would definitely recommend taking pictures of the room before you arrive, so you don't have to pay extra!!"
24763843,709847948,19/11/2020,8133159,Claire,"We really enjoyed our stay at Martin’s place. The place was modern, clean and homely and it looked just like the pictures. Yes, the shower pressure is a little low, but the positives outweigh this and there is a lovely bath. We would definitely stay here again."
34964677,703634876,25/10/2020,372020930,Sascha,"Really very nice apartment with great ameneties and very well equipped. You can‘t beat that location, right in the middle of Covent Garden.  There is everything you need, it‘s clean and spacious including a fantastic small roof terrace. We had a great time and can only recommend this place for getaway in London."
3031220,36361473,28/06/2015,26900993,Ellie,"Everything was as described.  We were met as scheduled and given a key and a quick walk through.  The neighborhood was great - out of the busyness of the historic city center, but just a few stops away from all the action.  We loved getting back to our quiet neighborhood after a day of sightseeing, and we wouldn't have seen the canals otherwise.  Great restaurants and pubs nearby.  

The building/hallway has seen better days, but the unit itself was fine. There was a washing machine, drying rack and hair dryer for guest use.  

We were 2 couples and made use of the fold-out couch, which really wasn't designed to hold the weight of 2 adults.  We made it work - got in bed each night and tried not to move.  I'd stay here again for sure!  The price was terrific. "
1006267,9984589,23/01/2014,10453836,Katie,"Kirsten was very friendly and had great tips about areas around London and Camden in particular. The location is wonderful, right in the heart of Camden Town. The room was clean, bright, and comfortable, as was the bathroom. Thanks so much for an amazing experience, Kirsten!"
36660,29402043,07/04/2015,27774487,Charlotte,"Séjour idéal dans la maison d'Agri et Roger, la maison est très belle, dans un quartier résidentiel du nord de Londres, à 5 min à pied du métro, et la chambre correspond parfaitement à la description! Accueil parfait, Agri et Roger sont des hôtes remarquables. Je les recommande évidemment sans hésitation! "
14926879,445881845,30/04/2019,146555727,James,"The space is exactly what you need if you’re visiting for a few days. It has everything you need - nothing more, nothing less,  just perfect. Very clean and quiet."
494343,101969599,16/09/2016,16464800,Nolwenn,"Appartement très mignon et joliment décoré, assez bien situé et desservi par le bus 159 bien pratique pour aller vers les sites historiques ! Hôte disponible et arrangeant, laissant de nombreuses instructions pour les commerces de proximité. 
Par contre nous étions 4 et le canapé lit est assez petit et peu confortable. Conviendrait donc mieux à 3 voyageurs."
